OTU ID	SRR6286327	SRR6286328	SRR6286329	SRR6286330	SRR6286331	SRR6286332	SRR6286333	SRR6286334	SRR6286335	SRR6286336	SRR6286337	SRR6286338	SRR6286339	SRR6286340	SRR6286341	SRR6286342	SRR6286343	SRR6286344	SRR6286345	SRR6286346	SRR6286347	SRR6286348	SRR6286349	SRR6286350
Asv533	0	14	9	113	131	0	92	2	3	24	1	26	4	17	60	107	121	106	40	84	30	0	13	1
Asv534	8	133	68	10	12	8	6	9	12	102	3	144	17	87	9	4	8	3	133	8	159	20	174	8
Asv535	1	146	83	1	0	4	0	1	5	90	3	102	3	77	0	0	0	0	135	0	162	3	159	3
Asv536	8	86	39	46	39	13	50	11	9	66	2	85	8	70	17	22	20	28	89	32	113	10	119	9
Asv537	103	10	3	13	12	94	10	97	155	8	66	13	163	5	11	13	5	7	11	8	9	138	19	89
Asv538	43	37	28	124	121	50	22	27	47	13	21	22	32	16	68	55	21	21	36	22	41	82	40	47
Asv539	37	109	61	0	0	35	0	18	24	68	14	90	31	74	0	2	0	0	108	0	91	65	129	30
Asv54	286	196	91	83	89	299	56	283	383	259	195	239	359	170	91	97	82	99	368	51	190	698	203	468
Asv540	44	196	120	36	38	40	17	44	53	189	41	236	58	135	22	22	12	24	216	24	216	75	217	54
Asv541	95	10	5	2	1	77	0	92	144	24	57	15	112	14	1	0	1	0	22	2	20	165	10	140
Asv542	0	2	4	115	101	0	133	2	0	3	0	4	1	1	76	81	137	133	8	131	6	0	4	0
Asv543	10	125	65	18	7	8	4	10	12	77	5	118	9	103	3	8	6	2	126	5	155	11	149	8
Asv544	38	43	17	108	91	42	21	25	42	19	17	24	40	18	81	72	29	13	25	25	35	65	40	33
Asv545	9	88	51	0	0	6	0	11	7	142	6	133	2	97	0	3	2	3	190	2	90	9	91	9
Asv546	7	131	67	15	12	12	2	9	11	79	2	116	9	94	6	10	1	4	119	4	150	9	163	6
Asv547	21	128	75	16	12	15	6	18	18	97	12	116	13	63	8	11	2	1	116	3	126	33	114	26
Asv548	45	68	32	0	1	55	0	42	65	56	19	47	49	38	0	0	0	0	68	0	94	82	97	39
Asv549	5	112	44	1	0	4	1	7	7	102	6	114	10	91	3	0	0	0	154	0	95	8	116	8
Asv55	346	467	218	204	164	345	67	305	351	348	221	391	394	242	131	143	56	62	385	68	470	466	452	335
Asv550	119	11	17	10	4	86	0	76	90	12	51	17	77	8	10	5	4	1	18	1	15	206	21	117
Asv551	102	4	3	0	0	109	0	104	162	2	65	6	118	1	0	0	0	0	8	0	5	202	4	93
Asv552	4	119	70	0	0	3	0	3	4	102	1	100	2	76	0	0	0	0	149	1	129	3	149	7
Asv553	62	61	32	15	21	49	5	35	55	60	46	57	60	39	15	9	6	7	54	8	76	114	55	73
Asv554	0	119	75	9	3	0	7	0	0	124	1	125	0	65	9	8	2	6	134	8	119	0	134	0
Asv555	86	0	0	0	0	87	0	134	170	0	71	0	122	0	0	0	0	0	0	0	0	164	0	90
Asv556	85	62	22	69	77	76	63	100	116	57	65	65	132	37	43	48	46	43	63	51	71	94	101	84
Asv557	0	124	57	10	5	0	11	0	1	67	0	157	2	97	4	3	2	4	101	7	124	0	146	0
Asv558	0	0	0	173	176	0	42	0	1	0	0	0	0	1	156	172	72	90	1	64	1	3	2	0
Asv559	87	10	6	0	0	67	1	78	110	14	46	27	107	16	0	0	2	0	42	0	13	172	10	132
Asv56	326	270	116	0	0	349	0	277	473	237	203	250	371	217	0	0	2	0	383	0	227	644	220	421
Asv560	38	79	40	20	17	47	13	33	46	69	18	66	42	36	9	13	13	15	114	16	79	86	88	58
Asv561	0	2	1	100	99	0	102	2	1	9	2	3	1	3	90	88	152	180	8	92	6	0	4	0
Asv562	0	122	55	17	11	0	8	1	2	68	0	154	0	96	6	6	4	1	105	13	136	2	183	0
Asv563	5	101	38	45	47	6	41	10	17	49	3	87	9	63	27	26	18	31	89	37	98	13	106	9
Asv564	3	101	38	37	38	4	38	11	15	52	4	74	11	64	19	34	36	40	80	29	107	12	108	12
Asv565	9	91	49	2	2	6	0	6	5	94	7	156	7	94	0	2	0	1	154	2	122	9	108	3
Asv566	4	220	99	1	1	4	0	6	3	169	2	138	7	126	0	0	0	0	212	0	284	7	246	9
Asv567	95	0	0	0	0	91	0	102	172	0	97	0	148	0	0	0	0	0	0	0	0	142	0	75
Asv568	18	122	79	22	17	13	5	10	13	76	16	96	16	62	5	9	2	1	117	5	127	29	120	20
Asv569	81	97	49	11	13	57	6	26	28	39	14	68	32	52	13	8	4	6	54	2	107	66	98	49
Asv57	318	250	114	124	112	326	70	225	376	182	190	279	349	204	48	52	52	36	267	82	255	484	237	304
Asv570	0	119	68	5	9	1	10	3	1	82	3	133	2	96	7	6	6	9	133	4	138	6	145	0
Asv571	71	36	40	0	4	25	0	20	30	53	13	60	53	47	2	4	0	2	79	1	111	96	55	106
Asv572	13	138	65	25	12	9	2	6	8	111	2	118	12	64	17	9	6	11	179	7	159	21	117	13
Asv573	13	96	55	1	1	17	2	13	18	107	12	98	25	80	0	0	2	1	146	1	102	43	93	22
Asv574	79	0	0	0	0	70	0	144	169	0	86	0	141	0	0	0	0	0	0	0	0	157	0	101
Asv575	99	12	4	1	0	57	1	82	125	12	65	20	110	13	0	0	1	1	28	1	10	139	22	134
Asv576	79	90	61	11	13	61	12	26	29	69	21	63	29	48	7	8	2	4	67	10	88	92	92	68
Asv577	86	5	3	0	0	129	0	99	117	5	54	5	115	1	1	0	0	0	4	0	2	210	7	96
Asv578	126	4	0	0	1	138	0	90	129	1	74	8	128	5	0	0	0	0	2	0	3	159	3	90
Asv579	0	126	63	8	11	0	12	2	0	77	1	138	0	100	1	5	1	4	114	7	117	2	141	0
Asv58	288	202	127	0	1	329	0	283	420	191	190	229	370	234	1	0	0	0	352	1	238	616	250	424
Asv580	0	9	15	92	98	0	64	0	4	23	1	24	2	10	70	92	124	118	34	76	21	1	15	0
Asv581	0	121	80	8	4	1	8	0	2	93	1	134	1	91	4	7	6	5	121	7	116	1	141	0
Asv582	95	7	3	0	0	84	4	105	107	19	59	20	103	26	0	0	0	0	25	1	29	119	18	95
Asv583	6	107	51	1	0	7	0	6	8	84	7	129	6	105	1	0	0	0	132	0	107	13	126	6
Asv584	116	7	2	0	1	139	0	81	115	4	61	5	109	3	0	0	0	0	5	0	3	170	7	96
Asv585	51	58	34	47	33	45	17	31	39	49	22	56	34	60	17	25	10	15	40	12	60	64	57	41
Asv586	3	79	37	39	32	9	35	5	13	68	3	79	8	40	30	30	36	44	95	27	88	6	101	8
Asv587	60	46	27	9	5	52	4	51	84	56	36	54	81	42	11	5	1	5	100	1	57	88	50	86
Asv588	0	0	0	77	69	0	130	0	0	0	0	0	0	0	42	68	209	178	1	144	0	0	0	0
Asv589	67	50	27	13	12	64	5	13	37	31	15	44	40	34	10	14	3	4	62	8	90	131	70	82
Asv59	282	219	114	94	91	266	47	223	389	166	211	245	333	204	72	65	51	65	313	81	199	526	177	317
Asv590	0	0	0	177	210	0	268	0	3	2	1	4	0	3	172	156	260	251	4	249	1	0	1	1
Asv591	168	12	3	0	0	167	0	144	214	8	101	4	187	4	0	0	0	0	7	0	9	288	8	156
Asv592	1	79	28	47	71	3	59	4	8	60	2	83	3	54	54	39	52	40	85	50	89	3	81	4
Asv593	65	65	27	28	28	49	9	28	37	48	18	39	32	36	30	32	20	18	53	15	57	73	69	78
Asv594	56	52	36	8	8	71	5	49	61	49	27	82	70	42	2	5	2	1	68	3	67	79	70	46
Asv595	16	107	62	7	2	22	7	20	14	66	9	86	25	65	2	4	6	0	70	2	150	26	145	6
Asv596	88	19	13	4	6	89	2	67	78	17	42	12	83	9	7	9	4	3	19	1	10	161	15	138
Asv597	0	0	0	150	132	0	157	0	0	0	0	0	0	2	96	82	86	90	0	100	0	0	0	0
Asv598	1	20	6	108	159	1	113	3	4	13	2	38	2	14	38	52	84	79	30	79	31	1	21	0
Asv599	74	62	36	14	5	63	1	50	63	46	33	69	66	42	3	7	0	0	57	2	72	80	71	58
Asv6	653	745	423	420	399	670	114	484	583	475	360	742	602	503	197	212	68	75	696	130	776	876	811	499
Asv60	256	342	169	47	38	311	7	242	307	288	224	263	414	165	18	21	17	23	330	20	337	512	362	354
Asv600	56	61	22	8	4	65	2	47	58	33	36	55	68	27	5	2	2	4	61	2	65	99	49	53
Asv601	24	99	56	6	1	19	2	22	28	91	10	97	20	77	0	1	2	0	118	3	104	41	134	26
Asv602	14	114	50	3	7	24	5	25	26	68	13	83	23	83	3	3	4	3	84	1	122	39	153	19
Asv603	1	0	0	193	204	1	53	0	1	0	1	1	0	0	102	142	72	36	1	77	0	2	1	1
Asv604	104	77	50	10	13	31	2	20	34	44	31	63	23	44	9	9	2	5	55	6	98	80	112	64
Asv605	165	1	0	0	0	128	1	201	263	0	123	0	220	0	0	0	0	0	0	0	0	263	0	179
Asv606	15	127	64	13	12	8	3	6	7	93	2	112	11	84	10	7	7	2	122	6	128	17	131	11
Asv607	0	6	1	130	102	0	125	0	3	4	1	5	1	4	71	71	112	117	5	101	7	1	1	0
Asv608	9	126	59	53	58	14	52	11	23	95	8	117	15	81	47	42	35	40	121	52	137	16	155	12
Asv609	78	100	41	8	8	47	2	24	33	46	15	46	35	40	12	9	3	2	51	8	71	106	101	64
Asv61	196	312	148	23	27	269	14	252	330	289	148	297	334	232	17	18	13	13	375	16	323	499	308	315
Asv610	3	73	40	67	65	5	58	1	5	44	0	64	8	58	26	32	25	38	62	51	77	3	80	2
Asv611	16	172	75	2	0	12	1	16	9	154	5	225	12	178	0	0	0	1	282	2	190	23	156	20
Asv612	0	11	11	98	151	2	114	2	3	17	4	24	1	27	62	66	96	98	34	74	18	0	24	1
Asv613	50	46	24	5	5	73	1	16	50	43	25	53	45	39	2	4	3	0	58	1	52	142	51	80
Asv614	69	62	29	208	192	77	34	53	71	32	37	43	57	36	95	93	37	32	35	55	64	91	59	65
Asv615	53	68	21	37	37	45	15	27	21	39	21	67	43	55	22	12	15	7	51	16	70	63	54	54
Asv616	47	51	36	16	15	51	5	45	61	63	35	57	56	33	8	15	6	2	60	7	55	95	63	74
Asv617	0	0	0	62	76	0	172	0	0	0	0	0	0	0	30	40	171	166	0	144	0	0	0	0
Asv618	3	112	61	0	1	2	0	4	2	74	1	87	2	76	1	0	0	0	110	1	164	6	151	7
Asv619	42	35	21	42	40	43	20	45	64	30	44	49	66	19	15	25	29	27	36	37	47	62	45	38
Asv62	223	338	142	18	27	306	20	251	329	205	149	330	319	232	13	16	11	7	332	11	428	411	409	243
Asv620	88	8	7	3	1	72	0	94	111	17	62	10	132	11	0	0	0	0	15	0	11	158	14	133
Asv621	75	0	0	0	0	84	0	107	139	0	74	0	160	0	0	0	0	0	0	0	0	132	0	86
Asv622	2	1	0	2	2	0	4	68	257	44	94	58	191	30	1	1	3	5	53	2	2	7	2	3
Asv623	68	87	41	5	12	58	2	26	25	46	13	54	27	41	9	15	0	10	74	5	68	91	93	59
Asv624	39	73	34	2	2	48	0	48	55	30	15	51	49	50	0	0	0	0	43	0	80	51	99	41
Asv625	33	34	12	87	96	41	20	31	49	21	18	27	21	11	68	70	24	21	30	30	34	63	41	35
Asv626	95	0	0	0	0	85	0	112	136	0	72	0	121	0	0	0	0	0	0	0	0	144	0	87
Asv627	2	117	63	11	9	1	7	0	2	70	0	156	2	104	6	9	6	4	97	8	154	2	152	1
Asv628	18	101	40	2	0	23	1	11	22	78	7	91	20	82	0	0	2	4	129	2	98	37	89	36
Asv629	58	48	22	11	10	68	4	17	21	52	10	39	33	25	12	7	2	3	63	1	56	119	66	91
Asv63	280	273	122	38	46	454	42	302	445	156	259	175	502	145	26	22	12	15	155	22	297	529	270	316
Asv630	75	13	4	16	8	76	7	80	112	10	42	9	119	5	14	9	3	8	5	2	10	159	9	114
Asv631	13	110	62	12	7	7	3	15	9	81	4	117	11	102	11	8	4	2	132	4	141	11	141	12
Asv632	1	74	40	30	45	2	36	5	15	64	3	66	12	66	32	20	29	26	91	27	108	12	89	3
Asv633	20	95	48	3	1	18	0	14	16	95	11	84	23	63	0	0	0	0	99	1	113	32	121	23
Asv634	82	20	12	3	5	111	2	78	85	14	65	26	112	11	2	1	1	1	21	2	28	121	34	67
Asv635	66	63	32	14	6	51	4	44	44	47	41	47	69	36	11	7	4	4	40	4	58	79	71	80
Asv636	3	0	0	93	88	2	144	7	6	5	4	1	5	1	48	54	138	182	5	97	0	7	0	2
Asv637	84	29	13	7	3	101	0	73	85	19	53	16	96	12	0	3	1	0	27	0	23	164	25	89
Asv638	65	0	0	0	0	71	0	99	129	0	81	0	117	0	0	0	0	0	0	0	0	147	1	107
Asv639	3	126	53	0	0	4	0	2	4	60	2	74	1	83	0	0	0	0	119	1	154	3	143	3
Asv64	284	221	129	32	41	410	26	363	514	157	265	158	459	119	8	13	18	20	177	25	228	622	269	314
Asv640	0	3	5	129	132	0	157	0	0	3	0	8	3	3	50	30	82	100	5	125	5	0	1	0
Asv641	9	126	48	8	11	11	5	5	9	71	2	101	7	72	7	8	7	2	109	4	145	9	148	5
Asv642	65	6	7	6	17	70	7	83	104	16	56	11	98	7	1	6	15	9	21	10	9	128	8	87
Asv643	75	12	5	1	1	103	0	95	123	11	57	15	105	7	1	0	0	0	12	1	14	181	14	66
Asv644	66	72	27	3	4	71	1	28	44	27	20	58	39	35	1	1	0	2	64	1	47	108	70	73
Asv645	0	0	0	158	162	0	174	0	0	0	0	0	1	0	54	65	61	70	0	135	0	0	0	0
Asv646	47	50	44	14	17	55	5	39	45	53	41	47	56	39	7	13	2	9	49	7	73	85	44	65
Asv647	71	33	18	7	4	65	3	52	71	34	41	26	74	20	11	6	5	2	38	2	35	166	38	96
Asv648	1	13	10	88	114	0	89	2	2	20	3	23	1	14	45	67	105	95	46	72	27	2	12	0
Asv649	35	61	31	19	16	39	8	41	35	68	22	58	40	36	17	14	11	20	76	6	61	97	79	59
Asv65	355	239	119	137	112	309	74	345	499	240	214	287	383	241	77	75	81	78	363	72	248	679	225	485
Asv650	79	30	15	4	9	86	1	47	79	25	37	31	51	28	7	6	2	1	28	0	31	151	45	78
Asv651	45	55	33	7	3	72	0	36	47	35	20	34	46	42	6	4	0	1	67	1	51	133	48	89
Asv652	71	32	29	4	4	41	1	13	30	36	16	44	34	49	3	3	3	1	51	1	112	76	65	71
Asv653	61	9	5	9	5	66	2	97	119	13	46	11	97	9	11	6	4	12	18	5	8	123	11	76
Asv654	0	4	2	94	90	0	92	1	3	2	1	7	0	4	45	56	115	144	5	104	7	0	7	0
Asv655	0	105	56	11	5	0	7	0	0	86	0	107	0	87	6	7	4	3	117	3	125	0	125	0
Asv656	66	8	2	3	12	55	4	69	118	6	39	6	97	8	12	17	6	3	18	2	10	129	10	144
Asv657	87	10	0	0	0	78	0	80	105	17	48	20	82	11	0	0	0	2	33	0	18	129	15	76
Asv658	64	61	41	14	5	55	6	45	58	35	40	72	66	36	2	3	3	0	62	0	66	57	57	40
Asv659	0	18	13	108	135	1	96	3	4	15	0	29	1	15	33	53	67	69	34	73	21	0	14	0
Asv66	329	318	183	47	48	357	19	266	325	211	216	312	346	191	20	20	6	10	237	14	402	380	377	276
Asv660	0	8	4	63	64	0	219	22	14	15	5	17	17	8	37	29	69	80	15	154	6	0	7	1
Asv661	5	73	44	33	42	8	27	11	10	54	8	61	11	49	21	21	28	26	75	28	87	7	81	6
Asv662	1	5	1	50	43	1	140	9	19	10	6	14	12	7	42	52	131	133	16	141	10	0	12	0
Asv663	110	4	1	0	1	115	0	82	121	3	58	4	109	3	0	0	0	0	7	0	1	152	2	93
Asv664	89	10	13	1	0	53	3	79	110	11	35	28	99	16	0	0	1	0	23	0	21	120	11	73
Asv665	0	5	0	97	101	2	128	1	5	1	0	3	2	2	104	54	107	102	2	132	2	0	0	0
Asv666	13	93	34	1	1	16	0	10	18	81	18	90	15	68	1	1	1	0	106	3	84	37	109	24
Asv667	79	4	3	0	0	125	0	74	127	6	46	4	104	3	0	0	0	0	10	0	6	135	1	98
Asv668	85	16	4	1	3	106	1	97	130	7	60	6	98	9	0	0	0	0	14	0	10	164	9	63
Asv669	61	40	32	13	5	58	2	20	21	46	11	28	32	14	14	12	1	3	57	2	55	121	48	94
Asv67	262	197	114	0	1	334	0	258	404	215	176	227	376	201	0	0	0	0	353	0	200	618	231	367
Asv670	0	1	0	74	95	1	173	2	6	1	3	2	1	0	18	43	114	118	2	119	0	3	1	2
Asv671	1	5	2	50	71	2	163	18	21	12	3	12	18	16	46	36	111	93	14	142	4	0	3	0
Asv672	8	80	38	0	3	4	4	5	7	113	3	118	9	98	0	0	2	2	140	1	89	6	80	5
Asv673	69	0	0	0	0	74	0	101	138	0	51	0	112	0	0	0	0	0	0	0	0	154	1	88
Asv674	0	0	0	107	99	0	137	0	1	0	0	1	1	1	71	55	92	84	3	146	2	1	0	0
Asv675	81	5	3	1	0	113	1	75	132	2	56	0	96	2	0	0	0	0	4	0	2	134	3	86
Asv676	23	11	3	112	89	12	49	8	12	5	10	5	15	5	136	122	54	54	7	63	8	23	15	28
Asv677	0	1	1	85	106	0	138	0	2	3	1	4	2	0	55	45	95	98	9	109	8	0	4	0
Asv678	66	7	3	11	11	64	6	74	94	12	54	11	93	8	4	0	5	3	26	4	9	106	9	69
Asv679	0	0	0	145	141	1	33	1	0	1	0	0	0	0	129	145	63	77	2	52	0	2	1	2
Asv68	254	204	92	95	105	274	49	264	342	147	168	249	298	202	42	45	47	48	252	65	255	458	223	287
Asv680	2	116	71	1	0	1	0	5	1	101	1	76	6	56	0	0	0	0	113	0	133	8	108	6
Asv681	90	10	4	1	2	142	0	72	116	9	56	12	114	9	0	0	1	1	9	1	18	149	10	51
Asv682	5	72	39	0	1	2	5	2	4	96	4	138	7	89	1	2	2	2	130	1	97	6	88	5
Asv683	0	20	11	112	113	0	93	1	4	10	0	22	5	24	37	57	77	75	28	81	29	0	10	0
Asv684	40	85	43	1	0	29	1	20	26	32	11	76	25	68	0	0	0	0	70	0	88	44	120	23
Asv685	0	88	66	8	10	0	5	0	0	91	0	105	0	59	6	3	2	7	117	5	114	2	109	2
Asv686	43	58	28	10	9	50	3	21	25	50	24	59	24	46	12	14	7	2	60	4	74	92	81	44
Asv687	0	1	0	58	51	0	106	0	0	0	0	0	0	0	38	50	186	188	0	104	0	0	0	0
Asv688	4	95	72	0	1	2	0	0	2	62	0	73	1	58	0	0	0	0	93	0	131	4	125	4
Asv689	22	85	30	2	2	11	0	16	22	71	12	85	18	66	1	1	2	0	108	2	75	33	88	25
Asv69	296	282	205	55	37	301	9	265	335	216	184	287	322	158	28	26	8	19	295	12	323	423	346	333
Asv690	65	78	38	12	4	38	6	19	38	48	18	49	27	30	5	6	4	3	63	1	76	89	67	46
Asv691	53	49	22	38	17	30	16	27	21	41	20	48	29	29	19	18	15	7	39	19	62	52	50	40
Asv692	58	48	40	13	3	51	1	42	47	45	36	39	61	28	4	6	2	3	67	4	60	73	46	39
Asv693	7	129	58	5	12	8	1	6	9	97	3	107	6	64	11	11	8	4	125	4	105	18	114	10
Asv694	8	11	8	104	84	11	62	7	16	7	4	8	9	8	81	85	82	107	10	52	5	14	13	15
Asv695	76	12	1	1	0	61	0	70	94	12	46	21	72	19	1	0	0	1	35	1	7	130	13	99
Asv696	15	82	52	5	3	23	5	14	19	60	11	86	15	52	1	3	5	1	74	0	103	36	93	9
Asv697	5	79	41	1	2	4	0	5	7	94	1	109	7	95	0	0	2	0	136	0	98	9	94	7
Asv698	67	66	45	11	11	40	4	14	25	51	7	55	29	41	7	17	7	6	56	3	50	78	77	53
Asv699	154	0	0	0	0	138	0	176	253	0	126	0	234	0	0	0	0	0	0	0	0	321	0	252
Asv7	634	747	386	134	157	614	75	502	652	579	407	759	734	500	91	84	57	52	812	64	796	942	775	673
Asv70	172	273	166	13	18	242	16	264	287	272	125	229	331	185	26	19	17	21	415	13	270	543	358	383
Asv700	0	0	0	95	99	0	250	0	0	0	0	0	0	1	43	85	220	209	0	228	0	0	0	0
Asv701	76	6	4	3	7	79	5	70	120	3	50	8	96	8	2	3	4	3	7	10	10	117	9	72
Asv702	52	54	33	10	6	54	2	35	55	39	37	52	48	24	7	12	6	8	40	2	45	104	42	63
Asv703	0	10	4	48	60	1	112	16	38	5	9	18	24	8	57	68	116	141	18	103	4	2	9	2
Asv704	49	37	20	5	2	58	1	29	55	37	13	36	37	21	0	6	1	1	53	0	46	139	53	64
Asv705	5	66	36	1	2	5	2	3	9	91	5	118	6	77	0	2	2	0	137	0	79	12	85	7
Asv706	39	50	28	0	0	32	0	30	56	32	17	45	45	33	0	0	0	0	62	0	65	85	56	51
Asv707	41	35	27	1	2	42	2	10	28	46	10	51	33	25	2	2	0	1	66	2	72	97	48	80
Asv708	4	68	48	1	0	4	1	2	8	79	3	96	9	85	1	2	0	0	146	0	102	11	83	6
Asv709	6	115	59	10	12	4	1	11	10	95	3	99	7	65	7	5	7	4	95	3	109	16	109	5
Asv71	225	302	179	146	122	224	36	217	230	289	173	262	293	168	137	120	44	42	342	34	268	404	351	329
Asv710	30	25	11	90	77	31	13	18	27	19	14	19	31	8	57	54	23	22	15	13	28	51	37	23
Asv711	73	5	5	4	5	63	4	83	107	6	46	4	93	7	4	7	1	6	9	2	9	143	7	92
Asv712	1	92	42	10	6	0	8	1	2	54	2	97	2	74	2	2	2	3	72	9	119	4	144	1
Asv713	4	83	43	1	4	6	1	3	6	86	3	97	9	75	0	0	1	3	161	0	91	14	72	6
Asv714	9	171	74	13	12	9	6	3	7	139	8	144	12	86	14	13	7	7	173	5	195	16	206	16
Asv715	0	115	42	11	5	1	3	0	1	85	1	94	3	72	6	4	3	7	92	3	96	2	95	0
Asv716	0	17	5	71	88	0	67	3	5	17	2	24	2	14	67	61	87	114	37	52	14	0	14	0
Asv717	1	14	12	86	104	0	94	1	3	17	3	27	1	14	48	55	85	81	22	69	20	1	20	2
Asv718	55	57	20	35	21	39	13	25	36	48	17	47	28	32	32	16	19	18	51	16	46	61	42	63
Asv719	0	0	0	67	77	0	165	0	0	0	0	0	0	0	23	24	128	116	0	160	1	0	0	0
Asv72	242	195	104	109	88	257	39	250	347	207	173	227	325	146	43	61	55	89	286	75	216	493	167	338
Asv720	62	9	12	1	1	109	0	73	108	6	53	3	84	6	0	0	1	0	11	0	10	144	6	84
Asv721	5	81	29	38	39	4	39	10	10	58	2	63	8	42	27	24	20	30	79	25	62	10	74	4
Asv722	2	0	1	0	1	0	7	60	228	47	97	53	152	18	1	1	3	2	53	3	0	2	1	4
Asv723	64	0	0	0	0	71	0	88	141	0	76	0	113	0	0	0	0	0	1	0	1	98	0	94
Asv724	81	2	6	14	8	49	9	85	84	10	71	10	99	11	2	3	11	8	9	12	10	82	11	68
Asv725	12	99	47	4	5	15	6	11	12	61	7	61	23	53	3	2	2	0	65	2	125	22	114	15
Asv726	83	11	4	0	0	62	2	54	84	12	39	19	90	13	0	0	1	0	25	0	15	105	13	95
Asv727	85	9	3	0	0	61	1	49	83	12	32	23	75	15	0	0	0	1	33	0	11	110	14	91
Asv728	8	105	60	14	7	7	2	7	4	74	5	97	7	53	3	6	6	2	95	4	115	9	117	8
Asv729	0	98	59	13	6	0	5	0	1	63	1	106	0	84	5	7	0	6	89	10	99	1	127	0
Asv73	296	254	102	46	44	439	31	339	402	109	245	182	496	147	16	15	17	13	131	30	310	450	280	280
Asv730	0	1	0	114	109	0	88	4	5	7	3	2	6	3	74	60	81	79	3	73	3	0	3	0
Asv731	21	6	5	107	123	13	62	7	7	5	7	10	10	5	94	69	44	49	5	58	8	13	8	6
Asv732	1	0	0	126	98	1	37	0	0	0	1	1	0	0	117	171	64	73	1	35	2	1	0	0
Asv733	68	45	23	8	4	42	0	42	58	48	36	58	66	41	5	3	1	1	54	3	51	54	76	44
Asv734	20	86	41	2	2	39	0	15	12	56	13	64	18	61	0	3	1	0	79	0	65	78	97	34
Asv735	15	86	61	14	10	20	4	10	16	76	8	79	17	52	7	10	5	1	105	6	85	30	109	17
Asv736	44	67	19	23	25	37	11	20	30	46	12	41	30	32	25	10	6	10	48	10	52	68	48	52
Asv737	54	40	29	17	9	65	1	8	10	17	11	39	35	30	5	11	1	3	53	1	55	96	61	60
Asv738	0	115	54	0	0	5	0	2	2	82	1	67	2	53	1	0	0	0	108	0	101	3	114	3
Asv739	0	0	0	48	43	0	151	0	0	0	0	0	0	0	31	36	142	123	0	94	0	0	0	0
Asv74	212	308	159	24	32	263	17	263	290	209	123	257	312	206	18	8	12	16	312	8	367	450	357	264
Asv740	61	52	31	33	29	44	19	23	34	40	15	47	24	46	16	9	13	8	28	14	54	63	60	34
Asv741	19	87	46	0	0	23	0	14	19	71	18	63	22	55	2	0	2	1	113	0	77	52	83	34
Asv742	44	46	18	2	4	45	4	37	44	44	31	50	59	24	7	5	2	4	62	2	49	85	50	47
Asv743	0	5	0	100	101	0	126	0	1	4	1	4	0	5	42	45	75	82	7	101	3	0	6	0
Asv744	0	2	1	2	0	2	6	60	195	23	75	41	155	31	0	0	2	4	50	3	2	2	1	2
Asv745	43	28	26	54	58	50	11	26	39	18	21	27	35	18	29	30	13	12	24	16	27	76	27	47
Asv746	51	52	25	28	21	30	12	24	33	33	23	39	27	37	31	12	11	14	55	12	55	61	46	41
Asv747	0	0	0	166	159	0	42	1	0	1	1	0	0	0	62	77	48	52	0	65	0	1	1	0
Asv748	56	42	27	1	1	60	0	18	43	31	22	45	43	37	3	0	0	1	58	1	42	96	40	71
Asv749	49	45	31	13	17	55	5	36	48	47	34	37	46	30	13	9	12	5	46	2	49	88	39	64
Asv75	281	208	112	0	0	351	0	237	369	210	171	201	353	165	0	1	0	0	312	0	181	614	209	399
Asv750	43	47	26	3	3	51	0	34	34	28	21	43	42	32	0	3	1	0	48	0	47	110	64	63
Asv751	57	0	0	0	0	51	0	81	134	0	56	1	121	0	0	0	0	0	0	0	0	122	0	88
Asv752	21	33	20	32	36	39	19	43	42	29	32	20	60	19	21	21	24	24	27	21	29	47	33	43
Asv753	44	38	24	40	18	44	12	27	33	29	32	48	36	22	10	30	6	13	49	11	51	80	42	54
Asv754	61	6	4	10	4	57	8	64	99	14	54	15	94	4	3	7	8	5	11	5	8	100	6	62
Asv755	52	53	30	12	8	44	2	10	30	31	10	28	34	28	6	4	2	0	45	3	53	103	55	52
Asv756	12	57	24	0	1	16	0	5	15	78	8	78	24	62	0	1	0	2	108	0	80	33	84	28
Asv757	0	0	0	2	1	0	6	80	214	23	70	47	146	20	1	1	3	3	35	5	1	3	0	2
Asv758	73	10	6	0	0	47	1	56	91	21	48	17	82	21	0	0	1	0	20	0	7	113	6	98
Asv759	0	6	1	47	41	0	116	12	13	8	8	18	9	13	42	50	96	106	17	111	8	1	2	1
Asv76	241	215	134	45	27	383	31	354	442	148	219	146	444	111	20	31	16	25	156	27	222	568	247	369
Asv760	60	5	3	11	5	71	5	79	118	5	38	5	88	7	3	8	3	8	11	8	8	143	5	85
Asv761	51	49	15	7	3	50	0	31	42	26	22	43	56	23	2	1	0	1	37	0	48	92	69	56
Asv762	1	0	1	141	157	0	40	0	0	0	1	1	0	0	96	118	47	47	0	47	1	1	0	1
Asv763	0	0	0	79	119	0	107	1	0	0	0	0	0	1	69	56	69	80	0	97	1	0	0	0
Asv764	41	0	0	0	0	53	0	77	113	0	50	0	108	0	0	0	0	0	0	0	0	119	0	79
Asv765	1	0	0	52	42	0	118	0	0	0	0	0	0	0	40	51	151	170	0	80	0	0	0	0
Asv766	0	4	1	84	113	0	100	1	1	9	0	2	1	2	49	44	109	114	5	77	2	0	6	0
Asv767	24	99	39	2	0	40	0	14	14	42	7	71	14	31	0	1	0	0	84	0	80	49	93	31
